ï»¿InvoiceNo,InvoiceDate,InvoiceTime,StockCode,Description,Quantity,UnitPrice,Totalsale,CustomerID,Country
581133,07-12-2011,12:55:00 PM,22343,PARTY PIZZA DISH RED RETROSPOT,24,0.19,4.56,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,22510,GINGHAM BABUSHKA DOORSTOP,8,0.79,6.32,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,24,0.21,5.04,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,22754,SMALL RED BABUSHKA NOTEBOOK ,24,0.21,5.04,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,12,0.79,9.48,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,1.65,16.5,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,90210C,RED   ACRYLIC FACETED BANGLE,10,1.0,10.0,14904.0,United Kingdom
581133,07-12-2011,12:55:00 PM,23084,RABBIT NIGHT LIGHT,6,2.08,12.48,14904.0,United Kingdom
581134,07-12-2011,01:12:00 PM,17003,BROCADE RING PURSE ,36,0.39,14.04,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,1,0.79,0.79,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22905,CALENDAR IN SEASON DESIGN,1,1.25,1.25,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23154,SET OF 4 JAM JAR MAGNETS,1,2.08,2.08,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23060,HEART BEADED TRELLIS DECORATION,2,2.08,4.16,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23576,SNACK TRAY RED VINTAGE DOILY,1,1.95,1.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23561,SET OF 6 RIBBONS PARTY,2,2.89,5.78,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,1,2.89,2.89,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,3,0.39,1.17,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,85049E,SCANDINAVIAN REDS RIBBONS,2,1.25,2.5,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,2.89,8.67,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,0.79,2.37,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,5,0.79,3.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,1,2.89,2.89,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23560,SET OF 6 RIBBONS COUNTRY STYLE,1,2.89,2.89,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,85049C,ROMANTIC PINKS RIBBONS ,1,1.25,1.25,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22077,6 RIBBONS RUSTIC CHARM,1,1.95,1.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,84378,SET OF 3 HEART COOKIE CUTTERS,1,1.45,1.45,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22487,WHITE WOOD GARDEN PLANT LADDER,1,9.95,9.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,85049G,CHOCOLATE BOX RIBBONS ,3,1.25,3.75,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,0.55,0.55,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,0.55,0.55,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,84992,72 SWEETHEART FAIRY CAKE CASES,1,0.55,0.55,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,2.89,2.89,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,0.79,2.37,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,85049C,ROMANTIC PINKS RIBBONS ,2,1.25,2.5,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23560,SET OF 6 RIBBONS COUNTRY STYLE,1,2.89,2.89,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22077,6 RIBBONS RUSTIC CHARM,2,1.95,3.9,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,2.89,14.45,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23060,HEART BEADED TRELLIS DECORATION,6,2.08,12.48,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,84711B,PINK OVAL SHAPE TRINKET BOX,1,9.95,9.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21592,RETROSPOT CIGAR BOX MATCHES ,1,0.39,0.39,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,85049A,TRADITIONAL CHRISTMAS RIBBONS,5,1.25,6.25,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,84708B,PINK JEWELLED PHOTO FRAME ,1,4.95,4.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21454,PAINTED PINK RABBIT ,6,0.85,5.1,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22281,EASTER TREE YELLOW BIRDS,1,5.95,5.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23442,12 HANGING EGGS HAND PAINTED,1,2.08,2.08,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22228,BUNNY WOODEN PAINTED WITH BIRD ,3,0.39,1.17,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,22281,EASTER TREE YELLOW BIRDS,1,5.95,5.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,84707B,PINK JEWELLED MIRROR TRINKET TRAY,1,1.95,1.95,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23251,VINTAGE RED ENAMEL TRIM MUG ,1,1.25,1.25,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21455,PAINTED YELLOW WOODEN DAISY,1,0.85,0.85,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23442,12 HANGING EGGS HAND PAINTED,8,2.08,16.64,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23067,HANGING ENGRAVED METAL HEART,1,4.15,4.15,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21455,PAINTED YELLOW WOODEN DAISY,5,0.85,4.25,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23441,HAND PAINTED HANGING EASTER EGG,2,0.42,0.84,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21592,RETROSPOT CIGAR BOX MATCHES ,1,0.39,0.39,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,23442,12 HANGING EGGS HAND PAINTED,1,2.08,2.08,16368.0,United Kingdom
581134,07-12-2011,01:12:00 PM,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,16368.0,United Kingdom
581135,07-12-2011,01:14:00 PM,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2.55,61.2,18092.0,United Kingdom
581135,07-12-2011,01:14:00 PM,22697,GREEN REGENCY TEACUP AND SAUCER,24,2.55,61.2,18092.0,United Kingdom
581135,07-12-2011,01:14:00 PM,23173,REGENCY TEAPOT ROSES ,12,8.15,97.8,18092.0,United Kingdom
581135,07-12-2011,01:14:00 PM,23245,SET OF 3 REGENCY CAKE TINS,8,4.95,39.6,18092.0,United Kingdom
581135,07-12-2011,01:14:00 PM,21481,FAWN BLUE HOT WATER BOTTLE,36,3.39,122.04,18092.0,United Kingdom
581135,07-12-2011,01:14:00 PM,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,3.75,90.0,18092.0,United Kingdom
581135,07-12-2011,01:14:00 PM,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,3.75,90.0,18092.0,United Kingdom
581136,07-12-2011,01:16:00 PM,79302M,"ART LIGHTS,FUNK MONKEY",20,2.55,51.0,18273.0,United Kingdom
581137,07-12-2011,01:16:00 PM,21408,SPOTTY PINK DUCK DOORSTOP,8,1.95,15.6,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22390,PAPERWEIGHT CHILDHOOD MEMORIES,12,0.39,4.68,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22405,MONEY BOX POCKET MONEY DESIGN,12,0.39,4.68,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22393,PAPERWEIGHT VINTAGE COLLAGE,24,0.39,9.36,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22703,PINK CAT BOWL,12,0.59,7.08,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,84819,DANISH ROSE ROUND SEWING BOX,16,0.79,12.64,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,21810,CHRISTMAS HANGING STAR WITH BELL,48,0.39,18.72,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22111,SCOTTIE DOG HOT WATER BOTTLE,12,4.95,59.4,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22112,CHOCOLATE HOT WATER BOTTLE,12,4.95,59.4,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,22835,HOT WATER BOTTLE I AM SO POORLY,12,4.95,59.4,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,23084,RABBIT NIGHT LIGHT,12,2.08,24.96,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,0.79,14.22,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,20973,12 PENCIL SMALL TUBE WOODLAND,24,0.65,15.6,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,0.65,7.8,17434.0,United Kingdom
581137,07-12-2011,01:16:00 PM,85032C,CURIOUS IMAGES GIFT WRAP SET,12,0.65,7.8,17434.0,United Kingdom
581138,07-12-2011,01:17:00 PM,20719,WOODLAND CHARLOTTE BAG,100,0.72,72.0,12950.0,United Kingdom
581138,07-12-2011,01:17:00 PM,22355,CHARLOTTE BAG SUKI DESIGN,100,0.72,72.0,12950.0,United Kingdom
581138,07-12-2011,01:17:00 PM,20724,RED RETROSPOT CHARLOTTE BAG,200,0.72,144.0,12950.0,United Kingdom
581138,07-12-2011,01:17:00 PM,23204,CHARLOTTE BAG APPLES DESIGN,100,0.72,72.0,12950.0,United Kingdom
581139,07-12-2011,01:21:00 PM,21166,COOK WITH WINE METAL SIGN ,48,1.85,88.8,13798.0,United Kingdom
581139,07-12-2011,01:21:00 PM,21035,SET/2 RED RETROSPOT TEA TOWELS ,100,2.75,275.0,13798.0,United Kingdom
581139,07-12-2011,01:21:00 PM,21231,SWEETHEART CERAMIC TRINKET BOX,72,1.06,76.32,13798.0,United Kingdom
581139,07-12-2011,01:21:00 PM,21232,STRAWBERRY CERAMIC TRINKET POT,72,1.06,76.32,13798.0,United Kingdom
581139,07-12-2011,01:21:00 PM,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13798.0,United Kingdom
581139,07-12-2011,01:21:00 PM,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,96,1.95,187.2,13798.0,United Kingdom
581139,07-12-2011,01:21:00 PM,22064,PINK DOUGHNUT TRINKET POT ,96,0.39,37.44,13798.0,United Kingdom
581140,07-12-2011,01:23:00 PM,23498,CLASSIC BICYCLE CLIPS ,12,1.45,17.4,13870.0,United Kingdom
581140,07-12-2011,01:23:00 PM,47590B,PINK HAPPY BIRTHDAY BUNTING,3,5.45,16.35,13870.0,United Kingdom
581140,07-12-2011,01:23:00 PM,22624,IVORY KITCHEN SCALES,2,8.5,17.0,13870.0,United Kingdom
581140,07-12-2011,01:23:00 PM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2.55,102.0,13870.0,United Kingdom
581141,07-12-2011,01:35:00 PM,21544,SKULLS  WATER TRANSFER TATTOOS ,12,0.85,10.2,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,23310,BUBBLEGUM RING ASSORTED,36,0.42,15.12,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,11.95,23.9,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22493,PAINT YOUR OWN CANVAS SET,12,1.65,19.8,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22561,WOODEN SCHOOL COLOURING SET,24,1.65,39.6,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,10135,COLOURING PENCILS BROWN TUBE,10,1.25,12.5,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,3.75,15.0,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22150,3 STRIPEY MICE FELTCRAFT,12,1.95,23.4,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,0.85,10.2,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22750,FELTCRAFT PRINCESS LOLA DOLL,4,3.75,15.0,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22813,PACK 3 BOXES BIRD PANETTONE ,12,1.95,23.4,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,3.75,15.0,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,5.95,17.85,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,1.25,15.0,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,84826,ASSTD DESIGN 3D PAPER STICKERS,60,0.19,11.4,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,12,0.79,9.48,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22744,MAKE YOUR OWN MONSOON CARD KIT,12,0.79,9.48,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22742,MAKE YOUR OWN PLAYTIME CARD KIT,12,0.79,9.48,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,22544,MINI JIGSAW SPACEBOY,48,0.19,9.12,14132.0,United Kingdom
581141,07-12-2011,01:35:00 PM,21726,MULTI HEARTS  STICKERS,12,0.85,10.2,14132.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23156,SET OF 5 MINI GROCERY MAGNETS,1,2.08,2.08,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,21012,ANTIQUE ALL GLASS CANDLESTICK,1,2.1,2.1,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,0.83,0.83,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,21914,BLUE HARMONICA IN BOX ,1,1.25,1.25,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,0.39,0.39,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2.08,2.08,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22273,FELTCRAFT DOLL MOLLY,1,2.95,2.95,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23084,RABBIT NIGHT LIGHT,1,2.08,2.08,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,0.83,1.66,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22906,12 MESSAGE CARDS WITH ENVELOPES,1,1.65,1.65,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22435,SET OF 9 HEART SHAPED BALLOONS,1,1.25,1.25,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22532,MAGIC DRAWING SLATE LEAP FROG ,4,0.42,1.68,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22533,MAGIC DRAWING SLATE BAKE A CAKE ,5,0.42,2.1,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23439,HAND WARMER RED LOVE HEART,2,2.1,4.2,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,0.39,0.39,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,16225,RATTLE SNAKE EGGS,2,0.39,0.78,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,47566,PARTY BUNTING,3,4.95,14.85,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,4.95,9.9,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,21034,REX CASH+CARRY JUMBO SHOPPER,3,0.95,2.85,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23496,PANTRY KITCHEN THERMOMETER ,1,1.25,1.25,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22112,CHOCOLATE HOT WATER BOTTLE,2,4.95,9.9,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23388,WOODLAND MINI BACKPACK,2,4.15,8.3,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,21481,FAWN BLUE HOT WATER BOTTLE,2,3.75,7.5,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22607,WOODEN ROUNDERS GARDEN SET ,1,9.95,9.95,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,21790,VINTAGE SNAP CARDS,1,0.85,0.85,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23154,SET OF 4 JAM JAR MAGNETS,1,2.08,2.08,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22906,12 MESSAGE CARDS WITH ENVELOPES,1,1.65,1.65,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23439,HAND WARMER RED LOVE HEART,2,2.1,4.2,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23154,SET OF 4 JAM JAR MAGNETS,1,2.08,2.08,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,0.79,0.79,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23104,IVORY CAFE HANGING LAMP ,1,12.5,12.5,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,1.25,5.0,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,1.25,2.5,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23502,PLAYING CARDS VINTAGE DOILY ,2,1.25,2.5,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,20726,LUNCH BAG WOODLAND,4,1.65,6.6,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22532,MAGIC DRAWING SLATE LEAP FROG ,6,0.42,2.52,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22533,MAGIC DRAWING SLATE BAKE A CAKE ,5,0.42,2.1,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22546,MINI JIGSAW PURDEY,2,0.19,0.38,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,23154,SET OF 4 JAM JAR MAGNETS,2,2.08,4.16,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,3.95,3.95,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,90129C,GREEN GLASS TASSLE BAG CHARM,1,2.95,2.95,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,1,2.95,2.95,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,90129F,RED GLASS TASSLE BAG CHARM,1,2.95,2.95,14204.0,United Kingdom
581142,07-12-2011,01:38:00 PM,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,6.35,6.35,14204.0,United Kingdom
581143,07-12-2011,01:46:00 PM,23249,VINTAGE RED ENAMEL TRIM PLATE,1,1.65,1.65,17490.0,United Kingdom
581143,07-12-2011,01:46:00 PM,23250,VINTAGE RED TRIM ENAMEL BOWL ,31,1.25,38.75,17490.0,United Kingdom
581144,07-12-2011,01:46:00 PM,22037,ROBOT BIRTHDAY CARD,24,0.42,10.08,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21504,SKULLS GREETING CARD,24,0.42,10.08,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21506,"FANCY FONT BIRTHDAY CARD, ",24,0.42,10.08,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,22716,CARD CIRCUS PARADE,24,0.42,10.08,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,22983,CARD BILLBOARD FONT,24,0.42,10.08,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21700,BIG DOUGHNUT FRIDGE MAGNETS,3,0.85,2.55,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,22750,FELTCRAFT PRINCESS LOLA DOLL,2,3.75,7.5,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,3.75,11.25,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,23570,TRADITIONAL PICK UP STICKS GAME ,21,1.25,26.25,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,22568,FELTCRAFT CUSHION OWL,12,3.75,45.0,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21914,BLUE HARMONICA IN BOX ,36,1.25,45.0,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,23229,VINTAGE DONKEY TAIL GAME ,3,3.75,11.25,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21495,SKULLS AND CROSSBONES WRAP,25,0.42,10.5,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,10.5,14085.0,United Kingdom
581144,07-12-2011,01:46:00 PM,21498,RED RETROSPOT WRAP ,25,0.42,10.5,14085.0,United Kingdom
C581145,07-12-2011,01:48:00 PM,M,Manual,-1,9.95,-9.95,17490.0,United Kingdom
C581145,07-12-2011,01:48:00 PM,35970,ZINC FOLKART SLEIGH BELLS,-12,1.69,-20.28,17490.0,United Kingdom
C581145,07-12-2011,01:48:00 PM,23249,VINTAGE RED ENAMEL TRIM PLATE,-9,1.49,-13.41,17490.0,United Kingdom
C581145,07-12-2011,01:48:00 PM,23250,VINTAGE RED TRIM ENAMEL BOWL ,-38,1.04,-39.52,17490.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23579,SNACK TRAY I LOVE LONDON,4,1.95,7.8,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23319,BOX OF 6 MINI 50'S CRACKERS,3,2.49,7.47,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23318,BOX OF 6 MINI VINTAGE CRACKERS,3,2.49,7.47,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23311,VINTAGE CHRISTMAS STOCKING ,1,2.55,2.55,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23320,GIANT 50'S CHRISTMAS CRACKER,6,1.25,7.5,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23350,ROLL WRAP VINTAGE SPOT ,3,1.25,3.75,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23349,ROLL WRAP VINTAGE CHRISTMAS,3,1.25,3.75,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22553,PLASTERS IN TIN SKULLS,24,1.65,39.6,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23084,RABBIT NIGHT LIGHT,24,1.79,42.96,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2.55,61.2,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22942,CHRISTMAS LIGHTS 10 SANTAS ,7,2.95,20.65,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23077,DOUGHNUT LIP GLOSS ,40,1.25,50.0,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22732,3D VINTAGE CHRISTMAS STICKERS ,1,1.25,1.25,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22653,BUTTON BOX ,2,1.95,3.9,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22555,PLASTERS IN TIN STRONGMAN,10,1.65,16.5,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,1.65,1.65,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22551,PLASTERS IN TIN SPACEBOY,1,1.65,1.65,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,19.8,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,1.65,39.6,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23504,PLAYING CARDS JUBILEE UNION JACK,3,1.25,3.75,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2.95,8.85,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2.95,8.85,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22732,3D VINTAGE CHRISTMAS STICKERS ,3,1.25,3.75,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,21679,SKULLS  STICKERS,6,0.85,5.1,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23502,PLAYING CARDS VINTAGE DOILY ,3,1.25,3.75,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,1.25,3.75,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23493,VINTAGE DOILY TRAVEL SEWING KIT,6,1.95,11.7,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22554,PLASTERS IN TIN WOODLAND ANIMALS,8,1.65,13.2,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,21592,RETROSPOT CIGAR BOX MATCHES ,2,0.39,0.78,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22551,PLASTERS IN TIN SPACEBOY,8,1.65,13.2,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,23497,CLASSIC CHROME BICYCLE BELL ,6,1.45,8.7,17602.0,United Kingdom
581146,07-12-2011,01:53:00 PM,22437,SET OF 9 BLACK SKULL BALLOONS,5,0.85,4.25,17602.0,United Kingdom
